listing_id,housing_program,county,estate,latitude,longitude,price_kes,bedrooms,property_type,schools_2km,hospitals_3km,transit_stops_1km
8712,County affordable,Kisumu,Kisumu Manyatta — Block 23 Unit 622,-0.113735,34.746394,2091813,1,apartment,11,3,5
8713,Coast affordable,Mombasa,Mombasa Bamburi — Block 20 Unit 1935,-3.974274,39.737367,3713233,2,maisonette,4,4,11
8714,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 7 Unit 2110,-1.1028,36.960947,3196547,2,apartment,27,14,20
8715,Private affordable,Kajiado,Ongata Rongai — Block 17 Unit 1813,-1.405682,36.777866,3735355,2,maisonette,9,4,3
8716,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 24 Unit 1737,-1.432179,36.996616,2827201,2,maisonette,12,13,18
8717,County affordable,Kisumu,Kisumu Manyatta — Block 14 Unit 1107,-0.128538,34.758679,3314840,2,apartment,20,8,12
8718,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 6 Unit 2081,-1.513453,36.972251,4407861,4,apartment,16,11,2
8719,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 10 Unit 1773,-1.304273,36.881416,2230259,2,apartment,25,7,23
8720,County affordable,Nakuru,Nakuru Pipeline — Block 8 Unit 2100,-0.293389,36.038531,2538475,2,apartment,12,5,3
8721,County affordable,Nakuru,Nakuru Pipeline — Block 1 Unit 1804,-0.304772,36.05888,5413595,3,maisonette,23,8,6
8722,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 6 Unit 1132,-1.214039,36.90155,7211900,4,apartment,28,13,27
8723,County affordable,Uasin Gishu,Eldoret Langas — Block 13 Unit 1764,0.509526,35.257166,4708087,3,apartment,11,9,6
8724,Private affordable,Kajiado,Ongata Rongai — Block 19 Unit 1945,-1.380855,36.774409,3771642,2,maisonette,23,3,5
8725,Boma Yangu / AHP,Machakos,Kangundo Road — Block 16 Unit 1736,-1.31895,37.015834,4660868,3,apartment,22,22,9
8726,County affordable,Kisumu,Kisumu Manyatta — Block 9 Unit 127,-0.121543,34.770216,4215028,3,apartment,19,11,4
8727,Coast affordable,Mombasa,Mombasa Bamburi — Block 26 Unit 206,-3.993122,39.719958,7017949,4,maisonette,9,8,4
8728,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 21 Unit 366,-1.107089,36.940006,3072972,3,apartment,38,6,12
8729,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 21 Unit 643,-1.121553,36.943277,6696198,4,apartment,8,7,19
8730,County affordable,Nakuru,Nakuru Pipeline — Block 4 Unit 1034,-0.278904,36.065911,2407439,2,maisonette,18,6,12
8731,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 16 Unit 2121,-1.141508,36.949516,2019500,1,apartment,23,10,5
8732,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 11 Unit 148,-1.279384,36.859099,4346605,3,apartment,35,7,13
8733,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 25 Unit 1604,-1.370224,36.945938,3304679,2,apartment,19,6,26
8734,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 7 Unit 143,-1.49776,36.955728,3804204,3,apartment,9,11,6
8735,County affordable,Uasin Gishu,Eldoret Langas — Block 22 Unit 1787,0.486049,35.259096,4274884,4,apartment,16,5,6
8736,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 20 Unit 260,-1.118048,36.962429,4553971,4,apartment,8,8,10
8737,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 12 Unit 894,-1.460061,36.959597,5452421,3,apartment,20,2,4
8738,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 15 Unit 2184,-1.294923,36.861668,2527123,1,apartment,13,15,22
8739,County affordable,Nakuru,Nakuru Pipeline — Block 24 Unit 454,-0.304735,36.054082,3733831,2,apartment,15,3,5
8740,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 21 Unit 1212,-1.461803,36.973913,3764910,3,apartment,21,11,7
8741,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 24 Unit 2180,-1.284799,36.813293,3421655,2,apartment,44,22,17
8742,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 7 Unit 1314,-1.168362,36.990847,6931343,4,maisonette,35,5,6
8743,Coast affordable,Mombasa,Mombasa Bamburi — Block 17 Unit 554,-3.965373,39.7284,5168221,4,apartment,7,7,6
8744,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 17 Unit 393,-1.276599,36.856184,3207919,3,apartment,10,9,21
8745,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 15 Unit 891,-1.429672,36.962917,2739204,2,apartment,16,4,11
8746,Private affordable,Kajiado,Ongata Rongai — Block 18 Unit 354,-1.39886,36.781064,2665486,2,apartment,6,12,9
8747,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 12 Unit 269,-1.303916,36.895999,4967724,3,maisonette,20,16,7
8748,Boma Yangu / AHP,Nairobi,Starehe — Block 20 Unit 1066,-1.274878,36.843376,3686120,3,maisonette,22,9,22
8749,Boma Yangu / AHP,Machakos,Kangundo Road — Block 27 Unit 1233,-1.309092,37.003556,2325353,1,apartment,27,6,30
8750,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 20 Unit 1460,-1.124153,36.977594,4583867,3,maisonette,4,11,6
8751,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 26 Unit 115,-1.208393,36.893472,5098731,4,maisonette,29,9,8
8752,Boma Yangu / AHP,Nairobi,Starehe — Block 13 Unit 313,-1.266791,36.844337,1935829,1,apartment,25,9,14
8753,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 8 Unit 790,-1.460483,36.952348,4792019,3,maisonette,6,9,4
8754,County affordable,Nakuru,Nakuru Pipeline — Block 27 Unit 216,-0.290202,36.049307,2722707,2,apartment,5,7,11
8755,County affordable,Nakuru,Nakuru Pipeline — Block 7 Unit 924,-0.2834,36.066427,4033137,2,apartment,11,6,11
8756,Boma Yangu / AHP,Nairobi,Starehe — Block 16 Unit 1580,-1.265842,36.850779,4817046,3,maisonette,15,4,30
8757,County affordable,Nakuru,Nakuru Pipeline — Block 15 Unit 1182,-0.309584,36.046053,3404455,2,maisonette,10,10,8
8758,Coast affordable,Mombasa,Mombasa Bamburi — Block 3 Unit 703,-3.969263,39.718854,5057066,3,apartment,13,9,4
8759,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 10 Unit 1789,-1.210528,36.898309,2582254,2,apartment,13,4,22
8760,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 1 Unit 2039,-1.280066,36.824712,4087083,2,apartment,40,20,28
8761,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 23 Unit 1804,-1.138015,36.946839,5246860,3,maisonette,23,16,13
8762,Private affordable,Kajiado,Ongata Rongai — Block 7 Unit 627,-1.395049,36.773863,3293306,3,apartment,4,9,13
8763,County affordable,Uasin Gishu,Eldoret Langas — Block 3 Unit 2071,0.496815,35.272299,3228770,3,maisonette,12,5,10
8764,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 17 Unit 1004,-1.451184,36.961207,4407813,4,apartment,15,4,15
8765,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 1 Unit 1606,-1.167549,36.99699,3696101,3,maisonette,38,21,8
8766,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 19 Unit 1576,-1.215947,36.896317,2803965,1,apartment,43,16,14
8767,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 5 Unit 600,-1.215211,36.890855,2743744,2,apartment,25,19,14
8768,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 25 Unit 1817,-1.514771,36.965593,3252492,1,apartment,27,10,7
8769,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 22 Unit 1855,-1.279874,36.851197,5571825,3,apartment,42,6,15
8770,Coast affordable,Mombasa,Mombasa Likoni — Block 10 Unit 1414,-4.077889,39.670636,6080175,4,apartment,16,5,2
8771,Private affordable,Kajiado,Ongata Rongai — Block 9 Unit 522,-1.395113,36.783181,2771196,2,maisonette,9,12,6
8772,Boma Yangu / AHP,Machakos,Kangundo Road — Block 18 Unit 1248,-1.3441,36.998681,2637743,2,apartment,34,7,23
8773,Private affordable,Kajiado,Ongata Rongai — Block 23 Unit 172,-1.414053,36.781835,5545819,3,maisonette,5,4,12
8774,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 23 Unit 1770,-1.4506,37.002586,2076340,1,apartment,27,4,19
8775,Private affordable,Kajiado,Ongata Rongai — Block 5 Unit 564,-1.408644,36.76827,1915540,1,apartment,24,9,4
8776,Boma Yangu / AHP,Nairobi,Starehe — Block 21 Unit 696,-1.275994,36.833737,2241645,1,apartment,44,10,24
8777,Coast affordable,Mombasa,Mombasa Likoni — Block 7 Unit 1947,-4.073953,39.647857,5367088,4,apartment,28,7,10
8778,County affordable,Nakuru,Nakuru Pipeline — Block 21 Unit 1077,-0.279886,36.041315,6424890,4,apartment,11,4,14
8779,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 10 Unit 1597,-1.294678,36.851341,5045157,3,apartment,8,7,27
8780,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 17 Unit 207,-1.117622,36.964365,2696508,2,apartment,10,2,3
8781,Private affordable,Kajiado,Ongata Rongai — Block 24 Unit 1849,-1.396882,36.760407,3173931,2,apartment,19,12,10
8782,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 25 Unit 380,-1.2114,36.918133,4068057,2,apartment,22,21,19
8783,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 18 Unit 1721,-1.291296,36.863805,7186512,4,apartment,44,15,12
8784,County affordable,Uasin Gishu,Eldoret Langas — Block 16 Unit 1770,0.497226,35.248952,4033431,3,maisonette,26,12,2
8785,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 16 Unit 1968,-1.155398,36.988186,3078030,3,apartment,40,5,23
8786,Private affordable,Kajiado,Ongata Rongai — Block 11 Unit 638,-1.410117,36.754385,2423106,1,apartment,23,2,6
8787,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 20 Unit 815,-1.225826,36.89596,3754152,2,apartment,11,8,20
8788,County affordable,Kisumu,Kisumu Manyatta — Block 19 Unit 900,-0.126452,34.754151,2764951,1,apartment,12,8,14
8789,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 11 Unit 2132,-1.2866,36.834129,3990661,3,maisonette,40,14,26
8790,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 2 Unit 1225,-1.371478,36.933485,3525077,3,apartment,35,12,8
8791,Private affordable,Kajiado,Ongata Rongai — Block 18 Unit 832,-1.405557,36.770889,4037899,3,apartment,7,12,13
8792,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 27 Unit 398,-1.434755,36.950848,4290904,2,apartment,15,12,8
8793,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 9 Unit 1594,-1.315946,36.890265,2748590,2,apartment,20,19,20
8794,Boma Yangu / AHP,Nairobi,Starehe — Block 25 Unit 1889,-1.274827,36.851422,2241127,1,apartment,24,9,12
8795,Tsavo / affordable corridor,Machakos,Tsavo Road Athi River — Block 13 Unit 1824,-1.464841,36.977682,4172672,3,apartment,20,2,2
8796,County affordable,Uasin Gishu,Eldoret Langas — Block 3 Unit 1503,0.495994,35.252261,2907182,1,apartment,18,5,10
8797,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 9 Unit 1173,-1.470476,36.97781,3982162,2,apartment,19,6,11
8798,Boma Yangu / AHP,Nairobi,Starehe — Block 7 Unit 1415,-1.263194,36.83736,3889969,2,apartment,29,18,23
8799,Coast affordable,Mombasa,Mombasa Likoni — Block 8 Unit 255,-4.085666,39.673985,4213319,3,apartment,17,12,7
8800,County affordable,Uasin Gishu,Eldoret Langas — Block 4 Unit 1891,0.487482,35.253111,3999148,3,apartment,8,9,5
8801,County affordable,Kisumu,Kisumu Manyatta — Block 20 Unit 432,-0.127799,34.775898,3274635,2,apartment,13,3,4
8802,County affordable,Uasin Gishu,Eldoret Langas — Block 20 Unit 513,0.506208,35.239915,3653083,2,apartment,19,2,3
8803,County affordable,Uasin Gishu,Eldoret Langas — Block 24 Unit 859,0.486899,35.2722,5360012,4,maisonette,18,12,10
8804,County affordable,Nakuru,Nakuru Pipeline — Block 21 Unit 1745,-0.286609,36.055286,5063103,3,apartment,17,11,8
8805,Private affordable,Kajiado,Ongata Rongai — Block 9 Unit 1261,-1.40568,36.777528,5323538,4,apartment,19,2,9
8806,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 11 Unit 1826,-1.277383,36.824653,4916470,4,apartment,11,15,30
8807,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 21 Unit 155,-1.116208,36.980293,2639697,1,apartment,19,4,4
8808,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 8 Unit 2187,-1.147376,36.991288,3931274,3,maisonette,43,9,8
8809,County affordable,Uasin Gishu,Eldoret Langas — Block 26 Unit 1673,0.518301,35.241811,4269937,3,maisonette,9,12,6
8810,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 6 Unit 376,-1.489252,36.954896,6387739,4,apartment,14,2,11
8811,Boma Yangu / AHP,Machakos,Kangundo Road — Block 10 Unit 2042,-1.344598,37.027516,5838908,4,apartment,44,8,23
8812,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 5 Unit 1734,-1.133449,36.966224,4871226,3,apartment,12,2,5
8813,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 10 Unit 678,-1.13734,36.958304,2854403,1,maisonette,14,7,5
8814,Boma Yangu / AHP,Machakos,Kangundo Road — Block 7 Unit 1793,-1.318087,37.010306,3900488,3,apartment,36,21,13
8815,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 9 Unit 1930,-1.492119,36.949837,3156388,3,apartment,25,5,13
8816,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 17 Unit 314,-1.365504,36.956207,4694273,3,apartment,30,20,20
8817,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 17 Unit 1574,-1.352607,36.957257,5482316,3,maisonette,31,15,6
8818,Coast affordable,Mombasa,Mombasa Bamburi — Block 7 Unit 1975,-3.992912,39.714041,4334076,3,apartment,22,2,10
8819,County affordable,Uasin Gishu,Eldoret Langas — Block 7 Unit 747,0.483977,35.265204,3396085,3,apartment,10,9,10
8820,Boma Yangu / AHP,Nairobi,Starehe — Block 16 Unit 152,-1.279592,36.843632,2256848,1,maisonette,14,4,19
8821,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 20 Unit 503,-1.513878,36.964142,2794186,2,apartment,17,4,12
8822,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 26 Unit 255,-1.36679,36.92903,3505638,3,apartment,15,15,17
8823,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 27 Unit 1869,-1.301574,36.906807,3524474,2,apartment,28,19,29
8824,Boma Yangu / AHP,Nairobi,Mukuru kwa Reuben — Block 22 Unit 1698,-1.302961,36.899712,4233444,4,apartment,41,15,17
8825,County affordable,Nakuru,Nakuru Pipeline — Block 6 Unit 2095,-0.300915,36.049133,4107697,3,maisonette,14,6,3
8826,County affordable,Nakuru,Nakuru Pipeline — Block 7 Unit 1828,-0.312484,36.065938,4157539,2,apartment,6,3,2
8827,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 27 Unit 602,-1.224854,36.898364,5251578,3,maisonette,36,21,29
8828,Boma Yangu / AHP,Nairobi,Starehe — Block 10 Unit 1535,-1.266348,36.851485,3827676,3,apartment,27,15,27
8829,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 15 Unit 1521,-1.305711,36.90337,2838609,1,apartment,41,19,10
8830,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 20 Unit 1076,-1.183743,36.97746,3189329,3,maisonette,17,16,28
8831,Boma Yangu / AHP,Machakos,Kangundo Road — Block 27 Unit 1190,-1.34289,37.035328,3544093,2,maisonette,18,17,16
8832,County affordable,Uasin Gishu,Eldoret Langas — Block 10 Unit 511,0.493166,35.244667,5674494,3,apartment,28,7,9
8833,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 14 Unit 490,-1.135322,36.954584,4942256,3,apartment,19,22,12
8834,Private affordable,Kajiado,Ongata Rongai — Block 7 Unit 1817,-1.393692,36.755028,3886067,3,apartment,11,6,5
8835,Boma Yangu / AHP,Machakos,Kangundo Road — Block 14 Unit 285,-1.323334,37.034665,2016394,1,apartment,25,4,24
8836,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 9 Unit 1153,-1.287022,36.81397,2715826,2,apartment,14,20,22
8837,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 14 Unit 472,-1.181728,36.982786,7194505,4,maisonette,30,18,15
8838,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 18 Unit 1127,-1.26656,36.828519,4486093,3,apartment,27,8,30
8839,County affordable,Kisumu,Kisumu Manyatta — Block 17 Unit 422,-0.10964,34.767419,3493497,2,maisonette,15,9,14
8840,Private affordable,Kajiado,Ongata Rongai — Block 8 Unit 495,-1.382906,36.752196,3720404,2,apartment,21,10,10
8841,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 15 Unit 2075,-1.161751,37.001122,6282028,4,apartment,26,16,6
8842,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 4 Unit 1853,-1.435261,36.99956,3528443,3,maisonette,18,6,13
8843,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 21 Unit 1223,-1.318158,36.886767,2916666,1,maisonette,18,21,25
8844,Boma Yangu / AHP,Nairobi,Starehe — Block 9 Unit 1267,-1.269446,36.839585,2391970,2,maisonette,31,22,6
8845,Private affordable,Kajiado,Ongata Rongai — Block 14 Unit 192,-1.391805,36.760514,2653833,2,apartment,13,9,2
8846,Boma Yangu / AHP,Nairobi,Embakasi Pipeline — Block 14 Unit 1661,-1.30006,36.892596,3224951,2,apartment,41,16,25
8847,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 18 Unit 863,-1.205381,36.917488,2321040,2,maisonette,21,13,8
8848,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 23 Unit 1392,-1.205128,36.920499,3398081,2,apartment,17,15,27
8849,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 4 Unit 701,-1.379752,36.952024,2553626,2,apartment,43,10,17
8850,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 13 Unit 434,-1.134019,36.948331,3371071,3,apartment,17,2,9
8851,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 24 Unit 1474,-1.175235,37.002738,4581385,3,apartment,45,15,26
8852,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 20 Unit 1683,-1.353137,36.929132,3746208,2,apartment,33,4,20
8853,Private affordable,Kajiado,Ongata Rongai — Block 11 Unit 1960,-1.380158,36.766382,2718723,2,maisonette,23,5,3
8854,Boma Yangu / AHP,Nairobi,Starehe — Block 2 Unit 880,-1.266499,36.847744,3840717,3,apartment,18,10,22
8855,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 25 Unit 707,-1.12581,36.981798,5348192,3,apartment,22,12,14
8856,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 1 Unit 656,-1.28919,36.850486,3849566,2,maisonette,23,9,30
8857,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 17 Unit 1871,-1.278984,36.849997,5535062,3,maisonette,45,21,16
8858,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 9 Unit 1509,-1.211981,36.900745,2572459,1,apartment,23,16,16
8859,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 22 Unit 1836,-1.163328,36.96929,2600554,1,maisonette,26,19,24
8860,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 11 Unit 279,-1.26406,36.825395,2842460,1,apartment,44,10,10
8861,Boma Yangu / AHP,Kiambu,Thika Road corridor — Block 10 Unit 1352,-1.107961,36.949508,3107127,3,apartment,23,17,29
8862,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 1 Unit 718,-1.465491,36.964557,3429523,2,maisonette,12,11,9
8863,Coast affordable,Mombasa,Mombasa Likoni — Block 20 Unit 366,-4.095714,39.675136,6206483,4,apartment,17,12,10
8864,Boma Yangu / AHP,Machakos,Kangundo Road — Block 22 Unit 2191,-1.304598,37.023182,7262123,4,apartment,17,10,30
8865,Coast affordable,Mombasa,Mombasa Likoni — Block 17 Unit 1975,-4.10163,39.660721,2711302,1,apartment,16,12,13
8866,Coast affordable,Mombasa,Mombasa Likoni — Block 16 Unit 2025,-4.077002,39.647603,5536918,3,apartment,18,8,13
8867,Boma Yangu / AHP,Nairobi,Shauri Moyo — Block 21 Unit 1640,-1.281203,36.860392,2748956,1,apartment,42,10,23
8868,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 24 Unit 1212,-1.346455,36.935692,4933648,3,maisonette,10,18,22
8869,County affordable,Nakuru,Nakuru Pipeline — Block 18 Unit 375,-0.291417,36.071673,4099031,3,apartment,28,2,6
8870,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 26 Unit 954,-1.12711,36.968931,5494329,3,apartment,20,2,13
8871,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 6 Unit 495,-1.265281,36.836784,4420281,3,apartment,15,19,30
8872,Private affordable,Kiambu,Ruiru Eastern Bypass — Block 4 Unit 1308,-1.151102,36.972882,3708559,3,maisonette,4,6,2
8873,Coast affordable,Mombasa,Mombasa Likoni — Block 4 Unit 195,-4.081607,39.655934,5410292,4,apartment,26,2,13
8874,Coast affordable,Mombasa,Mombasa Likoni — Block 20 Unit 516,-4.085916,39.659052,3834183,2,apartment,27,7,8
8875,Boma Yangu / AHP,Machakos,Syokimau Phase — Block 14 Unit 693,-1.37611,36.955539,2693773,2,maisonette,34,21,30
8876,Boma Yangu / AHP,Nairobi,Clay City Kasarani — Block 2 Unit 1505,-1.231864,36.916254,3351103,2,apartment,14,7,11
8877,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 9 Unit 285,-1.453199,36.965525,5288440,3,apartment,37,9,12
8878,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 2 Unit 129,-1.15552,36.971521,4606542,3,maisonette,14,14,14
8879,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 14 Unit 594,-1.442003,36.954585,2294838,2,apartment,45,20,13
8880,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 10 Unit 1234,-1.473713,36.987163,4382953,3,apartment,37,13,25
8881,Tsavo / affordable corridor,Kajiado,Kitengela South — Block 3 Unit 929,-1.507291,36.94223,3344800,3,apartment,22,12,9
8882,Boma Yangu / AHP,Nairobi,Park Road Ngara — Block 8 Unit 1193,-1.266883,36.829764,3661909,2,apartment,23,13,14
8883,Boma Yangu / AHP,Kiambu,Ruiru Kamulu — Block 22 Unit 1842,-1.178004,36.975804,2469106,1,maisonette,8,7,11
8884,Boma Yangu / AHP,Machakos,Athi River Mavoko — Block 7 Unit 1795,-1.440636,36.982278,3375270,2,apartment,36,21,13
8885,Boma Yangu / AHP,Nairobi,Starehe — Block 23 Unit 1661,-1.267122,36.849735,4804040,4,apartment,9,21,20
8886,Coast affordable,Mombasa,Mombasa Bamburi — Block 19 Unit 1282,-3.96987,39.725654,4152904,3,apartment,20,6,12
8887,County affordable,Kisumu,Kisumu Manyatta — Block 18 Unit 1230,-0.107509,34.767092,2825688,2,maisonette,15,6,6
8888,Boma Yangu / AHP,Machakos,Kangundo Road — Block 27 Unit 1164,-1.338782,37.006124,3733072,3,apartment,45,19,25
